id,text,label,timestamp
414,Breaking: new study claims coffee cures colds,1,2025-08-15 11:11:43.616070
415,Rumor circulating about celebrity incident,1,2025-08-15 11:12:43.616070
416,Analysis: election turnout data,0,2025-08-15 11:13:43.616070
417,Breaking: new study claims coffee cures colds,0,2025-08-15 11:14:43.616070
418,Official update: vaccination schedule released,0,2025-08-15 11:15:43.616070
419,Satire piece about tech CEO,0,2025-08-15 11:16:43.616070
420,Analysis: election turnout data,0,2025-08-15 11:17:43.616070
421,Rumor circulating about celebrity incident,1,2025-08-15 11:18:43.616070
422,Rumor circulating about celebrity incident,1,2025-08-15 11:19:43.616070
423,Satire piece about tech CEO,0,2025-08-15 11:20:43.616070
424,Satire piece about tech CEO,0,2025-08-15 11:21:43.616070
425,Breaking: new study claims coffee cures colds,0,2025-08-15 11:22:43.616070
426,Analysis: election turnout data,0,2025-08-15 11:23:43.616070
427,Analysis: election turnout data,1,2025-08-15 11:24:43.616070
428,Breaking: new study claims coffee cures colds,0,2025-08-15 11:25:43.616070
429,Rumor circulating about celebrity incident,1,2025-08-15 11:26:43.616070
430,Breaking: new study claims coffee cures colds,0,2025-08-15 11:27:43.616070
431,Rumor circulating about celebrity incident,0,2025-08-15 11:28:43.616070
432,Analysis: election turnout data,0,2025-08-15 11:29:43.616070
433,Breaking: new study claims coffee cures colds,1,2025-08-15 11:30:43.616070
434,Satire piece about tech CEO,1,2025-08-15 11:31:43.616070
435,Breaking: new study claims coffee cures colds,0,2025-08-15 11:32:43.616070
436,Satire piece about tech CEO,1,2025-08-15 11:33:43.616070
437,Analysis: election turnout data,0,2025-08-15 11:34:43.616070
438,Breaking: new study claims coffee cures colds,1,2025-08-15 11:35:43.616070
439,Official update: vaccination schedule released,0,2025-08-15 11:36:43.616070
440,Analysis: election turnout data,0,2025-08-15 11:37:43.616070
441,Official update: vaccination schedule released,1,2025-08-15 11:38:43.616070
442,Breaking: new study claims coffee cures colds,0,2025-08-15 11:39:43.616070
443,Satire piece about tech CEO,0,2025-08-15 11:40:43.616070
444,Satire piece about tech CEO,0,2025-08-15 11:41:43.616070
445,Rumor circulating about celebrity incident,0,2025-08-15 11:42:43.616070
446,Official update: vaccination schedule released,1,2025-08-15 11:43:43.616070
447,Analysis: election turnout data,1,2025-08-15 11:44:43.616070
448,Satire piece about tech CEO,1,2025-08-15 11:45:43.616070
449,Official update: vaccination schedule released,0,2025-08-15 11:46:43.616070
450,Analysis: election turnout data,0,2025-08-15 11:47:43.616070
451,Analysis: election turnout data,0,2025-08-15 11:48:43.616070
452,Satire piece about tech CEO,0,2025-08-15 11:49:43.616070
453,Breaking: new study claims coffee cures colds,0,2025-08-15 11:50:43.616070
454,Satire piece about tech CEO,1,2025-08-15 11:51:43.616070
455,Satire piece about tech CEO,1,2025-08-15 11:52:43.616070
456,Breaking: new study claims coffee cures colds,1,2025-08-15 11:53:43.616070
457,Rumor circulating about celebrity incident,0,2025-08-15 11:54:43.616070
458,Analysis: election turnout data,0,2025-08-15 11:55:43.616070
459,Breaking: new study claims coffee cures colds,0,2025-08-15 11:56:43.616070
460,Rumor circulating about celebrity incident,0,2025-08-15 11:57:43.616070
461,Breaking: new study claims coffee cures colds,0,2025-08-15 11:58:43.616070
462,Rumor circulating about celebrity incident,0,2025-08-15 11:59:43.616070
463,Satire piece about tech CEO,0,2025-08-15 12:00:43.616070
464,Breaking: new study claims coffee cures colds,1,2025-08-15 12:01:43.616070
465,Analysis: election turnout data,0,2025-08-15 12:02:43.616070
466,Breaking: new study claims coffee cures colds,1,2025-08-15 12:03:43.616070
467,Satire piece about tech CEO,0,2025-08-15 12:04:43.616070
468,Breaking: new study claims coffee cures colds,0,2025-08-15 12:05:43.616070
469,Analysis: election turnout data,0,2025-08-15 12:06:43.616070
470,Rumor circulating about celebrity incident,0,2025-08-15 12:07:43.616070
471,Analysis: election turnout data,0,2025-08-15 12:08:43.616070
472,Satire piece about tech CEO,0,2025-08-15 12:09:43.616070
473,Satire piece about tech CEO,1,2025-08-15 12:10:43.616070
474,Rumor circulating about celebrity incident,0,2025-08-15 12:11:43.616070
475,Rumor circulating about celebrity incident,1,2025-08-15 12:12:43.616070
476,Analysis: election turnout data,0,2025-08-15 12:13:43.616070
477,Breaking: new study claims coffee cures colds,0,2025-08-15 12:14:43.616070
478,Rumor circulating about celebrity incident,0,2025-08-15 12:15:43.616070
479,Breaking: new study claims coffee cures colds,0,2025-08-15 12:16:43.616070
480,Official update: vaccination schedule released,1,2025-08-15 12:17:43.616070
481,Analysis: election turnout data,1,2025-08-15 12:18:43.616070
482,Official update: vaccination schedule released,1,2025-08-15 12:19:43.616070
483,Rumor circulating about celebrity incident,0,2025-08-15 12:20:43.616070
484,Satire piece about tech CEO,0,2025-08-15 12:21:43.616070
485,Official update: vaccination schedule released,1,2025-08-15 12:22:43.616070
486,Official update: vaccination schedule released,0,2025-08-15 12:23:43.616070
487,Satire piece about tech CEO,0,2025-08-15 12:24:43.616070
488,Rumor circulating about celebrity incident,0,2025-08-15 12:25:43.616070
489,Rumor circulating about celebrity incident,1,2025-08-15 12:26:43.616070
490,Analysis: election turnout data,1,2025-08-15 12:27:43.616070
491,Analysis: election turnout data,1,2025-08-15 12:28:43.616070
492,Rumor circulating about celebrity incident,1,2025-08-15 12:29:43.616070
493,Rumor circulating about celebrity incident,0,2025-08-15 12:30:43.616070
494,Official update: vaccination schedule released,1,2025-08-15 12:31:43.616070
495,Satire piece about tech CEO,0,2025-08-15 12:32:43.616070
496,Breaking: new study claims coffee cures colds,1,2025-08-15 12:33:43.616070
497,Official update: vaccination schedule released,0,2025-08-15 12:34:43.616070
498,Analysis: election turnout data,1,2025-08-15 12:35:43.616070
499,Satire piece about tech CEO,0,2025-08-15 12:36:43.616070
500,Breaking: new study claims coffee cures colds,0,2025-08-15 12:37:43.616070
501,Rumor circulating about celebrity incident,0,2025-08-15 12:38:43.616070
502,Analysis: election turnout data,0,2025-08-15 12:39:43.616070
503,Analysis: election turnout data,0,2025-08-15 12:40:43.616070
504,Official update: vaccination schedule released,1,2025-08-15 12:41:43.616070
505,Satire piece about tech CEO,0,2025-08-15 12:42:43.616070
506,Satire piece about tech CEO,1,2025-08-15 12:43:43.616070
507,Official update: vaccination schedule released,0,2025-08-15 12:44:43.616070
508,Official update: vaccination schedule released,1,2025-08-15 12:45:43.616070
509,Official update: vaccination schedule released,0,2025-08-15 12:46:43.616070
510,Analysis: election turnout data,1,2025-08-15 12:47:43.616070
511,Rumor circulating about celebrity incident,0,2025-08-15 12:48:43.616070
512,Analysis: election turnout data,0,2025-08-15 12:49:43.616070
513,Analysis: election turnout data,1,2025-08-15 12:50:43.616070
514,Analysis: election turnout data,0,2025-08-15 12:51:43.616070
515,Breaking: new study claims coffee cures colds,0,2025-08-15 12:52:43.616070
516,Analysis: election turnout data,1,2025-08-15 12:53:43.616070
517,Breaking: new study claims coffee cures colds,1,2025-08-15 12:54:43.616070
518,Satire piece about tech CEO,0,2025-08-15 12:55:43.616070
519,Satire piece about tech CEO,0,2025-08-15 12:56:43.616070
520,Official update: vaccination schedule released,1,2025-08-15 12:57:43.616070
521,Breaking: new study claims coffee cures colds,1,2025-08-15 12:58:43.616070
522,Breaking: new study claims coffee cures colds,1,2025-08-15 12:59:43.616070
523,Analysis: election turnout data,0,2025-08-15 13:00:43.616070
524,Official update: vaccination schedule released,1,2025-08-15 13:01:43.616070
525,Official update: vaccination schedule released,0,2025-08-15 13:02:43.616070
526,Analysis: election turnout data,1,2025-08-15 13:03:43.616070
527,Breaking: new study claims coffee cures colds,0,2025-08-15 13:04:43.616070
528,Analysis: election turnout data,1,2025-08-15 13:05:43.616070
529,Analysis: election turnout data,0,2025-08-15 13:06:43.616070
530,Satire piece about tech CEO,0,2025-08-15 13:07:43.616070
531,Breaking: new study claims coffee cures colds,1,2025-08-15 13:08:43.616070
532,Breaking: new study claims coffee cures colds,0,2025-08-15 13:09:43.616070
533,Official update: vaccination schedule released,1,2025-08-15 13:10:43.616070
534,Satire piece about tech CEO,0,2025-08-15 13:11:43.616070
535,Breaking: new study claims coffee cures colds,1,2025-08-15 13:12:43.616070
536,Satire piece about tech CEO,0,2025-08-15 13:13:43.616070
537,Breaking: new study claims coffee cures colds,0,2025-08-15 13:14:43.616070
538,Satire piece about tech CEO,0,2025-08-15 13:15:43.616070
539,Breaking: new study claims coffee cures colds,0,2025-08-15 13:16:43.616070
540,Rumor circulating about celebrity incident,0,2025-08-15 13:17:43.616070
541,Breaking: new study claims coffee cures colds,1,2025-08-15 13:18:43.616070
542,Breaking: new study claims coffee cures colds,1,2025-08-15 13:19:43.616070
543,Breaking: new study claims coffee cures colds,1,2025-08-15 13:20:43.616070
544,Analysis: election turnout data,0,2025-08-15 13:21:43.616070
545,Breaking: new study claims coffee cures colds,0,2025-08-15 13:22:43.616070
546,Satire piece about tech CEO,0,2025-08-15 13:23:43.616070
547,Satire piece about tech CEO,1,2025-08-15 13:24:43.616070
548,Satire piece about tech CEO,1,2025-08-15 13:25:43.616070
549,Rumor circulating about celebrity incident,0,2025-08-15 13:26:43.616070
550,Analysis: election turnout data,1,2025-08-15 13:27:43.616070
551,Official update: vaccination schedule released,0,2025-08-15 13:28:43.616070
552,Analysis: election turnout data,0,2025-08-15 13:29:43.616070
553,Official update: vaccination schedule released,0,2025-08-15 13:30:43.616070
554,Analysis: election turnout data,0,2025-08-15 13:31:43.616070
555,Satire piece about tech CEO,1,2025-08-15 13:32:43.616070
556,Rumor circulating about celebrity incident,1,2025-08-15 13:33:43.616070
557,Analysis: election turnout data,0,2025-08-15 13:34:43.616070
558,Rumor circulating about celebrity incident,0,2025-08-15 13:35:43.616070
559,Analysis: election turnout data,1,2025-08-15 13:36:43.616070
560,Satire piece about tech CEO,1,2025-08-15 13:37:43.616070
561,Breaking: new study claims coffee cures colds,1,2025-08-15 13:38:43.616070
562,Satire piece about tech CEO,0,2025-08-15 13:39:43.616070
563,Breaking: new study claims coffee cures colds,1,2025-08-15 13:40:43.616070
564,Analysis: election turnout data,0,2025-08-15 13:41:43.616070
565,Official update: vaccination schedule released,1,2025-08-15 13:42:43.616070
566,Official update: vaccination schedule released,0,2025-08-15 13:43:43.616070
567,Official update: vaccination schedule released,1,2025-08-15 13:44:43.616070
568,Rumor circulating about celebrity incident,0,2025-08-15 13:45:43.616070
569,Satire piece about tech CEO,0,2025-08-15 13:46:43.616070
570,Analysis: election turnout data,1,2025-08-15 13:47:43.616070
571,Satire piece about tech CEO,1,2025-08-15 13:48:43.616070
572,Official update: vaccination schedule released,0,2025-08-15 13:49:43.616070
573,Breaking: new study claims coffee cures colds,1,2025-08-15 13:50:43.616070
574,Breaking: new study claims coffee cures colds,1,2025-08-15 13:51:43.616070
575,Official update: vaccination schedule released,0,2025-08-15 13:52:43.616070
576,Analysis: election turnout data,0,2025-08-15 13:53:43.616070
577,Satire piece about tech CEO,0,2025-08-15 13:54:43.616070
578,Analysis: election turnout data,1,2025-08-15 13:55:43.616070
579,Breaking: new study claims coffee cures colds,0,2025-08-15 13:56:43.616070
580,Breaking: new study claims coffee cures colds,0,2025-08-15 13:57:43.616070
581,Analysis: election turnout data,1,2025-08-15 13:58:43.616070
582,Breaking: new study claims coffee cures colds,1,2025-08-15 13:59:43.616070
583,Breaking: new study claims coffee cures colds,1,2025-08-15 14:00:43.616070
584,Satire piece about tech CEO,1,2025-08-15 14:01:43.616070
585,Analysis: election turnout data,1,2025-08-15 14:02:43.616070
586,Rumor circulating about celebrity incident,1,2025-08-15 14:03:43.616070
587,Breaking: new study claims coffee cures colds,1,2025-08-15 14:04:43.616070
588,Analysis: election turnout data,0,2025-08-15 14:05:43.616070
589,Analysis: election turnout data,0,2025-08-15 14:06:43.616070
590,Analysis: election turnout data,0,2025-08-15 14:07:43.616070
591,Analysis: election turnout data,1,2025-08-15 14:08:43.616070
592,Official update: vaccination schedule released,0,2025-08-15 14:09:43.616070
593,Analysis: election turnout data,0,2025-08-15 14:10:43.616070
594,Official update: vaccination schedule released,0,2025-08-15 14:11:43.616070
595,Analysis: election turnout data,0,2025-08-15 14:12:43.616070
596,Satire piece about tech CEO,0,2025-08-15 14:13:43.616070
597,Rumor circulating about celebrity incident,1,2025-08-15 14:14:43.616070
598,Rumor circulating about celebrity incident,1,2025-08-15 14:15:43.616070
599,Rumor circulating about celebrity incident,0,2025-08-15 14:16:43.616070
600,Rumor circulating about celebrity incident,0,2025-08-15 14:17:43.616070
601,Rumor circulating about celebrity incident,0,2025-08-15 14:18:43.616070
602,Rumor circulating about celebrity incident,1,2025-08-15 14:19:43.616070
603,Breaking: new study claims coffee cures colds,1,2025-08-15 14:20:43.616070
604,Analysis: election turnout data,0,2025-08-15 14:21:43.616070
605,Satire piece about tech CEO,1,2025-08-15 14:22:43.616070
606,Official update: vaccination schedule released,0,2025-08-15 14:23:43.616070
607,Satire piece about tech CEO,0,2025-08-15 14:24:43.616070
608,Analysis: election turnout data,1,2025-08-15 14:25:43.616070
609,Analysis: election turnout data,0,2025-08-15 14:26:43.616070
610,Analysis: election turnout data,0,2025-08-15 14:27:43.616070
611,Satire piece about tech CEO,0,2025-08-15 14:28:43.616070
612,Rumor circulating about celebrity incident,1,2025-08-15 14:29:43.616070
613,Official update: vaccination schedule released,1,2025-08-15 14:30:43.616070
614,Rumor circulating about celebrity incident,1,2025-08-15 14:31:43.616070
615,Rumor circulating about celebrity incident,0,2025-08-15 14:32:43.616070
616,Official update: vaccination schedule released,0,2025-08-15 14:33:43.616070
617,Official update: vaccination schedule released,1,2025-08-15 14:34:43.616070
618,Breaking: new study claims coffee cures colds,0,2025-08-15 14:35:43.616070
619,Breaking: new study claims coffee cures colds,1,2025-08-15 14:36:43.616070
620,Satire piece about tech CEO,1,2025-08-15 14:37:43.616070
621,Satire piece about tech CEO,0,2025-08-15 14:38:43.616070
622,Breaking: new study claims coffee cures colds,1,2025-08-15 14:39:43.616070
623,Satire piece about tech CEO,0,2025-08-15 14:40:43.616070
624,Rumor circulating about celebrity incident,0,2025-08-15 14:41:43.616070
625,Official update: vaccination schedule released,0,2025-08-15 14:42:43.616070
626,Official update: vaccination schedule released,0,2025-08-15 14:43:43.616070
627,Official update: vaccination schedule released,1,2025-08-15 14:44:43.616070
628,Satire piece about tech CEO,1,2025-08-15 14:45:43.616070
629,Official update: vaccination schedule released,1,2025-08-15 14:46:43.616070
630,Rumor circulating about celebrity incident,1,2025-08-15 14:47:43.616070
631,Official update: vaccination schedule released,0,2025-08-15 14:48:43.616070
632,Satire piece about tech CEO,0,2025-08-15 14:49:43.616070
633,Official update: vaccination schedule released,1,2025-08-15 14:50:43.616070
634,Breaking: new study claims coffee cures colds,1,2025-08-15 14:51:43.616070
635,Rumor circulating about celebrity incident,0,2025-08-15 14:52:43.616070
636,Official update: vaccination schedule released,0,2025-08-15 14:53:43.616070
637,Official update: vaccination schedule released,0,2025-08-15 14:54:43.616070
638,Rumor circulating about celebrity incident,0,2025-08-15 14:55:43.616070
639,Analysis: election turnout data,1,2025-08-15 14:56:43.616070
640,Rumor circulating about celebrity incident,0,2025-08-15 14:57:43.616070
641,Analysis: election turnout data,1,2025-08-15 14:58:43.616070
642,Analysis: election turnout data,1,2025-08-15 14:59:43.616070
643,Satire piece about tech CEO,1,2025-08-15 15:00:43.616070
644,Rumor circulating about celebrity incident,0,2025-08-15 15:01:43.616070
645,Official update: vaccination schedule released,0,2025-08-15 15:02:43.616070
646,Satire piece about tech CEO,1,2025-08-15 15:03:43.616070
647,Satire piece about tech CEO,1,2025-08-15 15:04:43.616070
648,Analysis: election turnout data,0,2025-08-15 15:05:43.616070
649,Analysis: election turnout data,1,2025-08-15 15:06:43.616070
650,Satire piece about tech CEO,0,2025-08-15 15:07:43.616070
651,Rumor circulating about celebrity incident,1,2025-08-15 15:08:43.616070
652,Official update: vaccination schedule released,0,2025-08-15 15:09:43.616070
653,Analysis: election turnout data,0,2025-08-15 15:10:43.616070
654,Satire piece about tech CEO,0,2025-08-15 15:11:43.616070
655,Satire piece about tech CEO,0,2025-08-15 15:12:43.616070
656,Rumor circulating about celebrity incident,0,2025-08-15 15:13:43.616070
657,Rumor circulating about celebrity incident,0,2025-08-15 15:14:43.616070
658,Breaking: new study claims coffee cures colds,0,2025-08-15 15:15:43.616070
659,Official update: vaccination schedule released,1,2025-08-15 15:16:43.616070
660,Breaking: new study claims coffee cures colds,0,2025-08-15 15:17:43.616070
661,Rumor circulating about celebrity incident,1,2025-08-15 15:18:43.616070
662,Breaking: new study claims coffee cures colds,1,2025-08-15 15:19:43.616070
663,Official update: vaccination schedule released,0,2025-08-15 15:20:43.616070
664,Satire piece about tech CEO,0,2025-08-15 15:21:43.616070
665,Rumor circulating about celebrity incident,1,2025-08-15 15:22:43.616070
666,Satire piece about tech CEO,1,2025-08-15 15:23:43.616070
667,Analysis: election turnout data,0,2025-08-15 15:24:43.616070
668,Analysis: election turnout data,1,2025-08-15 15:25:43.616070
669,Breaking: new study claims coffee cures colds,0,2025-08-15 15:26:43.616070
670,Analysis: election turnout data,0,2025-08-15 15:27:43.616070
671,Rumor circulating about celebrity incident,1,2025-08-15 15:28:43.616070
672,Rumor circulating about celebrity incident,0,2025-08-15 15:29:43.616070
673,Breaking: new study claims coffee cures colds,1,2025-08-15 15:30:43.616070
674,Rumor circulating about celebrity incident,0,2025-08-15 15:31:43.616070
675,Rumor circulating about celebrity incident,1,2025-08-15 15:32:43.616070
676,Satire piece about tech CEO,0,2025-08-15 15:33:43.616070
677,Breaking: new study claims coffee cures colds,0,2025-08-15 15:34:43.616070
678,Satire piece about tech CEO,0,2025-08-15 15:35:43.616070
679,Analysis: election turnout data,0,2025-08-15 15:36:43.616070
680,Rumor circulating about celebrity incident,1,2025-08-15 15:37:43.616070
681,Breaking: new study claims coffee cures colds,0,2025-08-15 15:38:43.616070
682,Analysis: election turnout data,0,2025-08-15 15:39:43.616070
683,Analysis: election turnout data,0,2025-08-15 15:40:43.616070
684,Breaking: new study claims coffee cures colds,0,2025-08-15 15:41:43.616070
685,Analysis: election turnout data,1,2025-08-15 15:42:43.616070
686,Satire piece about tech CEO,0,2025-08-15 15:43:43.616070
687,Satire piece about tech CEO,1,2025-08-15 15:44:43.616070
688,Satire piece about tech CEO,0,2025-08-15 15:45:43.616070
689,Rumor circulating about celebrity incident,1,2025-08-15 15:46:43.616070
690,Analysis: election turnout data,0,2025-08-15 15:47:43.616070
691,Rumor circulating about celebrity incident,0,2025-08-15 15:48:43.616070
692,Analysis: election turnout data,1,2025-08-15 15:49:43.616070
693,Analysis: election turnout data,1,2025-08-15 15:50:43.616070
694,Breaking: new study claims coffee cures colds,1,2025-08-15 15:51:43.616070
695,Official update: vaccination schedule released,0,2025-08-15 15:52:43.616070
696,Rumor circulating about celebrity incident,0,2025-08-15 15:53:43.616070
697,Satire piece about tech CEO,1,2025-08-15 15:54:43.616070
698,Breaking: new study claims coffee cures colds,0,2025-08-15 15:55:43.616070
699,Breaking: new study claims coffee cures colds,1,2025-08-15 15:56:43.616070
700,Satire piece about tech CEO,0,2025-08-15 15:57:43.616070
701,Rumor circulating about celebrity incident,0,2025-08-15 15:58:43.616070
702,Breaking: new study claims coffee cures colds,1,2025-08-15 15:59:43.616070
703,Breaking: new study claims coffee cures colds,1,2025-08-15 16:00:43.616070
704,Breaking: new study claims coffee cures colds,0,2025-08-15 16:01:43.616070
705,Satire piece about tech CEO,0,2025-08-15 16:02:43.616070
706,Breaking: new study claims coffee cures colds,1,2025-08-15 16:03:43.616070
707,Satire piece about tech CEO,0,2025-08-15 16:04:43.616070
708,Satire piece about tech CEO,0,2025-08-15 16:05:43.616070
709,Satire piece about tech CEO,0,2025-08-15 16:06:43.616070
710,Rumor circulating about celebrity incident,1,2025-08-15 16:07:43.616070
711,Satire piece about tech CEO,1,2025-08-15 16:08:43.616070
712,Rumor circulating about celebrity incident,0,2025-08-15 16:09:43.616070
713,Rumor circulating about celebrity incident,0,2025-08-15 16:10:43.616070
714,Analysis: election turnout data,0,2025-08-15 16:11:43.616070
715,Rumor circulating about celebrity incident,0,2025-08-15 16:12:43.616070
716,Satire piece about tech CEO,0,2025-08-15 16:13:43.616070
717,Satire piece about tech CEO,0,2025-08-15 16:14:43.616070
718,Official update: vaccination schedule released,1,2025-08-15 16:15:43.616070
719,Satire piece about tech CEO,0,2025-08-15 16:16:43.616070
720,Breaking: new study claims coffee cures colds,0,2025-08-15 16:17:43.616070
721,Analysis: election turnout data,0,2025-08-15 16:18:43.616070
722,Analysis: election turnout data,1,2025-08-15 16:19:43.616070
723,Breaking: new study claims coffee cures colds,1,2025-08-15 16:20:43.616070
724,Rumor circulating about celebrity incident,0,2025-08-15 16:21:43.616070
725,Breaking: new study claims coffee cures colds,1,2025-08-15 16:22:43.616070
726,Rumor circulating about celebrity incident,0,2025-08-15 16:23:43.616070
727,Breaking: new study claims coffee cures colds,0,2025-08-15 16:24:43.616070
728,Satire piece about tech CEO,1,2025-08-15 16:25:43.616070
729,Rumor circulating about celebrity incident,0,2025-08-15 16:26:43.616070
730,Rumor circulating about celebrity incident,0,2025-08-15 16:27:43.616070
731,Satire piece about tech CEO,0,2025-08-15 16:28:43.616070
732,Analysis: election turnout data,0,2025-08-15 16:29:43.616070
733,Rumor circulating about celebrity incident,1,2025-08-15 16:30:43.616070
734,Official update: vaccination schedule released,0,2025-08-15 16:31:43.616070
735,Rumor circulating about celebrity incident,0,2025-08-15 16:32:43.616070
736,Rumor circulating about celebrity incident,0,2025-08-15 16:33:43.616070
737,Official update: vaccination schedule released,0,2025-08-15 16:34:43.616070
738,Rumor circulating about celebrity incident,0,2025-08-15 16:35:43.616070
739,Analysis: election turnout data,0,2025-08-15 16:36:43.616070
740,Analysis: election turnout data,1,2025-08-15 16:37:43.616070
741,Rumor circulating about celebrity incident,0,2025-08-15 16:38:43.616070
742,Rumor circulating about celebrity incident,0,2025-08-15 16:39:43.616070
743,Official update: vaccination schedule released,0,2025-08-15 16:40:43.616070
744,Rumor circulating about celebrity incident,0,2025-08-15 16:41:43.616070
745,Official update: vaccination schedule released,0,2025-08-15 16:42:43.616070
746,Satire piece about tech CEO,1,2025-08-15 16:43:43.616070
747,Official update: vaccination schedule released,0,2025-08-15 16:44:43.616070
748,Official update: vaccination schedule released,1,2025-08-15 16:45:43.616070
749,Breaking: new study claims coffee cures colds,1,2025-08-15 16:46:43.616070
750,Analysis: election turnout data,0,2025-08-15 16:47:43.616070
751,Breaking: new study claims coffee cures colds,0,2025-08-15 16:48:43.616070
752,Breaking: new study claims coffee cures colds,0,2025-08-15 16:49:43.616070
753,Analysis: election turnout data,1,2025-08-15 16:50:43.616070
754,Satire piece about tech CEO,0,2025-08-15 16:51:43.616070
755,Satire piece about tech CEO,1,2025-08-15 16:52:43.616070
756,Rumor circulating about celebrity incident,1,2025-08-15 16:53:43.616070
757,Official update: vaccination schedule released,1,2025-08-15 16:54:43.616070
758,Breaking: new study claims coffee cures colds,0,2025-08-15 16:55:43.616070
759,Rumor circulating about celebrity incident,1,2025-08-15 16:56:43.616070
760,Breaking: new study claims coffee cures colds,0,2025-08-15 16:57:43.616070
761,Satire piece about tech CEO,0,2025-08-15 16:58:43.616070
762,Analysis: election turnout data,0,2025-08-15 16:59:43.616070
763,Analysis: election turnout data,1,2025-08-15 17:00:43.616070
764,Official update: vaccination schedule released,0,2025-08-15 17:01:43.616070
765,Rumor circulating about celebrity incident,1,2025-08-15 17:02:43.616070
766,Rumor circulating about celebrity incident,0,2025-08-15 17:03:43.616070
767,Satire piece about tech CEO,1,2025-08-15 17:04:43.616070
768,Breaking: new study claims coffee cures colds,0,2025-08-15 17:05:43.616070
769,Official update: vaccination schedule released,0,2025-08-15 17:06:43.616070
770,Rumor circulating about celebrity incident,1,2025-08-15 17:07:43.616070
771,Analysis: election turnout data,0,2025-08-15 17:08:43.616070
772,Breaking: new study claims coffee cures colds,0,2025-08-15 17:09:43.616070
773,Rumor circulating about celebrity incident,0,2025-08-15 17:10:43.616070
774,Analysis: election turnout data,0,2025-08-15 17:11:43.616070
775,Analysis: election turnout data,0,2025-08-15 17:12:43.616070
776,Satire piece about tech CEO,0,2025-08-15 17:13:43.616070
777,Breaking: new study claims coffee cures colds,0,2025-08-15 17:14:43.616070
778,Official update: vaccination schedule released,1,2025-08-15 17:15:43.616070
779,Analysis: election turnout data,0,2025-08-15 17:16:43.616070
780,Analysis: election turnout data,0,2025-08-15 17:17:43.616070
781,Rumor circulating about celebrity incident,0,2025-08-15 17:18:43.616070
782,Breaking: new study claims coffee cures colds,0,2025-08-15 17:19:43.616070
783,Breaking: new study claims coffee cures colds,1,2025-08-15 17:20:43.616070
784,Satire piece about tech CEO,1,2025-08-15 17:21:43.616070
785,Satire piece about tech CEO,1,2025-08-15 17:22:43.616070
786,Breaking: new study claims coffee cures colds,0,2025-08-15 17:23:43.616070
787,Rumor circulating about celebrity incident,0,2025-08-15 17:24:43.616070
788,Satire piece about tech CEO,0,2025-08-15 17:25:43.616070
789,Breaking: new study claims coffee cures colds,0,2025-08-15 17:26:43.616070
790,Breaking: new study claims coffee cures colds,0,2025-08-15 17:27:43.616070
791,Satire piece about tech CEO,1,2025-08-15 17:28:43.616070
792,Rumor circulating about celebrity incident,0,2025-08-15 17:29:43.616070
793,Analysis: election turnout data,0,2025-08-15 17:30:43.616070
794,Satire piece about tech CEO,0,2025-08-15 17:31:43.616070
795,Official update: vaccination schedule released,0,2025-08-15 17:32:43.616070
796,Analysis: election turnout data,0,2025-08-15 17:33:43.616070
797,Satire piece about tech CEO,0,2025-08-15 17:34:43.616070
798,Official update: vaccination schedule released,1,2025-08-15 17:35:43.616070
799,Satire piece about tech CEO,0,2025-08-15 17:36:43.616070
800,Breaking: new study claims coffee cures colds,0,2025-08-15 17:37:43.616070
801,Official update: vaccination schedule released,0,2025-08-15 17:38:43.616070
802,Satire piece about tech CEO,1,2025-08-15 17:39:43.616070
803,Analysis: election turnout data,0,2025-08-15 17:40:43.616070
804,Rumor circulating about celebrity incident,1,2025-08-15 17:41:43.616070
805,Rumor circulating about celebrity incident,1,2025-08-15 17:42:43.616070
806,Satire piece about tech CEO,0,2025-08-15 17:43:43.616070
807,Breaking: new study claims coffee cures colds,1,2025-08-15 17:44:43.616070
808,Official update: vaccination schedule released,0,2025-08-15 17:45:43.616070
809,Analysis: election turnout data,1,2025-08-15 17:46:43.616070
810,Breaking: new study claims coffee cures colds,0,2025-08-15 17:47:43.616070
811,Analysis: election turnout data,1,2025-08-15 17:48:43.616070
812,Rumor circulating about celebrity incident,0,2025-08-15 17:49:43.616070
813,Official update: vaccination schedule released,0,2025-08-15 17:50:43.616070
814,Rumor circulating about celebrity incident,0,2025-08-15 17:51:43.616070
815,Analysis: election turnout data,1,2025-08-15 17:52:43.616070
816,Breaking: new study claims coffee cures colds,0,2025-08-15 17:53:43.616070
817,Breaking: new study claims coffee cures colds,0,2025-08-15 17:54:43.616070
818,Rumor circulating about celebrity incident,1,2025-08-15 17:55:43.616070
819,Analysis: election turnout data,1,2025-08-15 17:56:43.616070
820,Breaking: new study claims coffee cures colds,0,2025-08-15 17:57:43.616070
821,Rumor circulating about celebrity incident,0,2025-08-15 17:58:43.616070
822,Breaking: new study claims coffee cures colds,0,2025-08-15 17:59:43.616070
823,Rumor circulating about celebrity incident,1,2025-08-15 18:00:43.616070
824,Rumor circulating about celebrity incident,0,2025-08-15 18:01:43.616070
825,Breaking: new study claims coffee cures colds,1,2025-08-15 18:02:43.616070
826,Rumor circulating about celebrity incident,0,2025-08-15 18:03:43.616070
827,Analysis: election turnout data,0,2025-08-15 18:04:43.616070
828,Analysis: election turnout data,0,2025-08-15 18:05:43.616070
